Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints,Year
898,Ty Montgomery II,GB,WR,12,PHI,3.78,2.7,75.0,20.5,0.2,0,5.0,6.7,4.2,16.2,4.0,0.1,0.1,0.1,5.3,5.27,2016
964,Ty Montgomery II,GB,WR,13,HOU,3.08,2.2,66.7,20.7,0.2,0,7.0,10.5,2.4,10.7,5.5,0.1,0.0,0.0,4.9,4.94,2016
949,Ty Montgomery II,GB,WR,14,SEA,3.64,2.6,75.0,23.9,0.1,0,6.0,8.0,3.7,16.2,4.0,0.1,0.1,0.1,5.0,5.01,2016
470,Ty Montgomery II,GB,WR,15,CHI,3.64,2.6,75.0,24.6,0.2,0,6.2,8.3,8.5,34.6,4.4,0.2,0.1,0.1,8.1,8.12,2016
97,Ty Montgomery II,GB,WR,16,MIN,4.62,3.3,60.0,25.5,0.2,0,5.2,8.7,12.5,53.1,4.4,0.4,0.1,0.1,11.3,11.26,2016
101,Ty Montgomery II,GB,WR,17,DET,3.92,2.8,75.0,22.4,0.2,0,5.5,7.3,11.9,55.9,4.7,0.4,0.1,0.1,11.2,11.23,2016
266,Ty Montgomery II,GB,WR,1,SEA,3.88,2.9,75.0,23.1,0.1,0,5.8,7.7,10.6,42.7,3.9,0.3,0.1,0.1,8.8,8.78,2017
99,Ty Montgomery II,GB,WR,2,ATL,4.28,3.2,75.0,25.6,0.1,0,6.5,8.7,11.4,54.9,5.0,0.3,0.1,0.1,10.2,10.25,2017
5,Ty Montgomery II,GB,WR,3,CIN,4.15,3.1,75.0,24.8,0.1,0,6.2,8.3,16.2,72.7,4.6,0.5,0.1,0.1,13.2,13.15,2017
2,Ty Montgomery II,GB,WR,4,CHI,4.95,3.7,80.0,29.6,0.2,0,6.0,7.5,15.1,66.9,4.5,0.6,0.1,0.1,14.2,14.25,2017
359,Ty Montgomery II,GB,WR,6,MIN,3.48,2.6,100.0,19.8,0.1,0,6.7,6.7,8.2,39.8,5.0,0.3,0.1,0.1,8.2,8.16,2017
224,Ty Montgomery II,GB,WR,7,NO,3.48,2.6,100.0,20.8,0.1,0,7.0,7.0,10.9,47.2,4.3,0.3,0.1,0.1,9.0,9.0,2017
832,Ty Montgomery II,GB,WR,9,DET,2.81,2.1,66.7,16.8,0.0,0,5.7,8.5,7.0,28.7,4.1,0.2,0.1,0.1,5.6,5.55,2017
660,Ty Montgomery II,GB,WR,10,CHI,2.41,1.8,100.0,14.5,0.0,0,7.0,7.0,9.2,33.4,3.7,0.3,0.1,0.1,6.4,6.39,2017
760,Ty Montgomery II,GB,WR,1,CHI,3.48,2.6,100.0,19.9,0.1,0,6.7,6.7,6.0,26.7,4.5,0.2,0.1,0.1,6.3,6.26,2018
1003,Ty Montgomery II,GB,WR,2,MIN,3.48,2.6,100.0,21.0,0.1,0,7.0,7.0,4.9,20.4,4.0,0.1,0.1,0.1,5.1,5.14,2018
1217,Ty Montgomery II,GB,WR,3,WAS,2.68,2.0,66.7,15.0,0.1,0,5.0,7.5,3.4,15.1,5.0,0.1,0.0,0.0,4.2,4.21,2018
1142,Ty Montgomery II,GB,WR,4,BUF,3.48,2.6,100.0,20.3,0.1,0,6.7,6.7,3.6,15.4,3.8,0.1,0.1,0.1,4.6,4.57,2018
837,Ty Montgomery II,GB,WR,5,DET,4.15,3.1,75.0,28.1,0.1,0,7.0,9.3,4.5,20.9,5.2,0.1,0.1,0.1,5.9,5.9,2018
1144,Ty Montgomery II,GB,WR,6,SF,3.08,2.3,66.7,20.9,0.1,0,7.0,10.5,3.3,14.6,5.0,0.1,0.1,0.1,4.6,4.55,2018
1176,Ty Montgomery II,GB,WR,8,LAR,2.68,2.0,66.7,18.6,0.1,0,6.3,9.5,3.3,15.2,5.0,0.1,0.1,0.1,4.4,4.38,2018
1576,Ty Montgomery II,BAL,WR,11,CIN,1.87,1.4,50.0,11.7,0.0,0,6.0,12.0,2.5,9.4,4.5,0.1,0.1,0.1,2.5,2.51,2018
1734,Ty Montgomery II,BAL,WR,12,LV,0.93,0.7,100.0,6.9,0.0,0,7.0,7.0,1.39,6.7,7.0,0.1,0.0,0.0,2.0,1.96,2018
1163,Ty Montgomery II,BAL,WR,13,ATL,3.48,2.6,100.0,21.3,0.1,0,7.0,7.0,3.5,13.2,3.2,0.1,0.1,0.1,4.4,4.45,2018
1094,Ty Montgomery II,BAL,WR,14,KC,4.15,3.1,75.0,26.7,0.1,0,6.8,9.0,2.1,11.0,5.5,0.1,0.1,0.1,4.8,4.77,2018
2059,Ty Montgomery II,BAL,WR,16,LAC,0.67,0.5,0.0,3.2,0.0,0,3.0,0.0,0.8,3.7,4.0,0.0,0.0,0.0,0.7,0.69,2018
1981,Ty Montgomery II,BAL,WR,17,CLE,0.93,0.7,100.0,4.8,0.0,0,5.0,5.0,0.6,4.4,4.0,0.0,0.0,0.0,0.9,0.92,2018
988,Ty Montgomery II,NYJ,WR,1,BUF,2.41,1.8,100.0,13.3,0.1,0,6.5,6.5,6.7,20.6,3.0,0.2,0.1,0.1,5.0,4.99,2019
1413,Ty Montgomery II,NYJ,WR,2,CLE,1.74,1.3,50.0,10.2,0.0,0,5.0,10.0,4.0,13.0,3.2,0.1,0.0,0.0,2.9,2.92,2019
1645,Ty Montgomery II,NYJ,WR,3,NE,2.01,1.5,100.0,10.7,0.0,0,5.5,5.5,3.9,13.1,3.2,0.0,0.1,0.1,2.2,2.18,2019
1545,Ty Montgomery II,NYJ,WR,5,PHI,1.6,1.2,50.0,8.5,0.0,0,4.0,8.0,3.5,12.5,3.0,0.1,0.1,0.1,2.5,2.5,2019
1605,Ty Montgomery II,NYJ,WR,6,DAL,1.34,1.0,100.0,7.0,0.0,0,7.0,7.0,2.6,9.9,3.3,0.1,0.0,0.0,2.3,2.29,2019
1903,Ty Montgomery II,NYJ,WR,7,NE,1.6,1.2,50.0,8.6,0.0,0,4.5,9.0,2.1,8.2,4.0,0.0,0.1,0.1,1.5,1.48,2019
1655,Ty Montgomery II,NYJ,WR,8,JAX,1.34,1.0,100.0,7.2,0.0,0,7.0,7.0,2.4,8.2,4.0,0.1,0.0,0.0,2.1,2.14,2019
1933,Ty Montgomery II,NYJ,WR,9,MIA,1.34,1.0,100.0,7.0,0.0,0,7.0,7.0,2.4,8.5,4.0,0.0,0.1,0.1,1.4,1.35,2019
1652,Ty Montgomery II,NYJ,WR,10,NYG,1.2,0.9,100.0,6.2,0.0,0,6.0,6.0,2.5,9.3,4.5,0.1,0.0,0.0,2.2,2.15,2019
2007,Ty Montgomery II,NYJ,WR,11,WAS,0.93,0.7,100.0,5.2,0.0,0,5.0,5.0,1.3,5.3,5.0,0.0,0.0,0.0,1.0,1.05,2019
2027,Ty Montgomery II,NYJ,WR,12,LV,0.8,0.6,100.0,5.1,0.0,0,5.0,5.0,1.4,4.9,5.0,0.0,0.0,0.0,1.0,1.0,2019
1910,Ty Montgomery II,NYJ,WR,13,CIN,1.07,0.8,100.0,6.3,0.0,0,6.0,6.0,2.0,8.1,4.0,0.0,0.0,0.0,1.4,1.44,2019
1191,Ty Montgomery II,NYJ,WR,14,MIA,2.14,1.6,100.0,12.5,0.1,0,6.0,6.0,4.8,17.8,3.6,0.1,0.1,0.1,4.0,4.03,2019
1498,Ty Montgomery II,NYJ,WR,15,BAL,1.74,1.3,50.0,9.5,0.0,0,5.0,10.0,4.5,16.9,4.2,0.0,0.0,0.0,2.6,2.64,2019
1470,Ty Montgomery II,NYJ,WR,16,PIT,1.6,1.2,50.0,8.5,0.0,0,4.0,8.0,3.5,12.7,3.2,0.1,0.0,0.0,2.7,2.72,2019
1858,Ty Montgomery II,NYJ,WR,17,BUF,1.2,0.9,100.0,6.6,0.0,0,7.0,7.0,2.4,9.7,5.0,0.0,0.0,0.0,1.6,1.63,2019
2072,Ty Montgomery II,NO,WR,1,TB,0.8,0.6,100.0,4.6,0.0,0,5.0,5.0,1.1,5.1,5.0,0.0,0.0,0.0,1.0,0.97,2020
2135,Ty Montgomery II,NO,WR,2,LV,0.8,0.6,100.0,3.7,0.0,0,4.0,4.0,0.7,4.4,4.0,0.0,0.0,0.0,0.8,0.81,2020
2016,Ty Montgomery II,NO,WR,7,CAR,1.2,0.9,100.0,7.2,0.0,0,7.0,7.0,1.1,4.5,4.0,0.0,0.0,0.0,1.2,1.17,2020
2152,Ty Montgomery II,NO,WR,10,SF,0.8,0.6,100.0,4.6,0.0,0,5.0,5.0,1.0,3.2,3.0,0.0,0.0,0.0,0.8,0.78,2020
2107,Ty Montgomery II,NO,WR,11,ATL,0.67,0.5,0.0,4.7,0.0,0,5.0,0.0,1.0,3.9,4.0,0.0,0.0,0.0,0.9,0.86,2020
2184,Ty Montgomery II,NO,WR,16,MIN,0.8,0.6,100.0,4.6,0.0,0,5.0,5.0,1.0,2.6,3.0,0.0,0.0,0.0,0.7,0.72,2020
400,Ty Montgomery II,NO,WR,17,CAR,4.28,3.2,75.0,26.3,0.1,0,6.5,8.7,9.7,40.4,4.0,0.3,0.1,0.1,8.9,8.87,2020
1766,Ty Montgomery II,NO,WR,1,GB,1.4,1.2,100.0,12.5,0.1,0,12.0,12.0,0.6,4.6,5.0,0.0,0.0,0.0,2.3,2.31,2021
1688,Ty Montgomery II,NO,WR,2,CAR,1.5,1.4,50.0,14.5,0.1,0,7.0,14.0,0.9,4.9,5.0,0.0,0.0,0.0,2.5,2.54,2021
1732,Ty Montgomery II,NO,WR,3,NE,1.2,1.0,100.0,12.6,0.1,0,13.0,13.0,0.8,5.6,6.0,0.0,0.0,0.0,2.4,2.42,2021
2225,Ty Montgomery II,NO,WR,4,NYG,1.0,0.7,100.0,5.3,0.0,0,5.0,5.0,0.9,3.7,4.0,0.0,0.0,0.0,0.9,0.9,2021
1594,Ty Montgomery II,NO,WR,5,WAS,1.7,1.4,50.0,13.3,0.1,0,6.5,13.0,2.1,9.0,4.5,0.0,0.0,0.0,2.8,2.83,2021
1771,Ty Montgomery II,NO,WR,7,SEA,1.5,1.2,50.0,12.2,0.1,0,6.0,12.0,1.3,4.7,5.0,0.0,0.0,0.0,2.3,2.29,2021
2190,Ty Montgomery II,NO,WR,8,TB,1.0,0.8,100.0,7.0,0.0,0,7.0,7.0,0.8,2.8,3.0,0.0,0.0,0.0,1.0,0.98,2021
2190,Ty Montgomery II,NO,WR,10,TEN,1.2,0.7,100.0,4.9,0.0,0,5.0,5.0,1.1,4.9,5.0,0.0,0.0,0.0,1.0,0.98,2021
1630,Ty Montgomery II,NO,WR,12,BUF,2.2,1.2,50.0,9.8,0.1,0,5.0,10.0,2.3,11.2,5.5,0.0,0.0,0.0,2.7,2.7,2021
1861,Ty Montgomery II,NO,WR,13,DAL,2.4,1.5,100.0,12.1,0.0,0,6.0,6.0,1.5,8.4,4.0,0.0,0.0,0.0,2.0,2.05,2021
1908,Ty Montgomery II,NO,WR,15,TB,1.6,1.5,100.0,15.5,0.0,0,8.0,8.0,0.8,3.8,4.0,0.0,0.0,0.0,1.9,1.93,2021
2127,Ty Montgomery II,NO,WR,16,MIA,1.9,1.2,50.0,9.4,0.0,0,4.5,9.0,0.6,3.4,3.0,0.0,0.0,0.0,1.3,1.28,2021
2131,Ty Montgomery II,NO,WR,17,CAR,1.2,0.9,100.0,9.8,0.0,0,10.0,10.0,0.3,2.7,0.0,0.0,0.0,0.0,1.2,1.25,2021
2345,Ty Montgomery II,NO,WR,18,ATL,0.9,0.4,0.0,4.7,0.0,0,5.0,0.0,0.4,2.1,0.0,0.0,0.0,0.0,0.7,0.68,2021
1711,Ty Montgomery II,NE,WR,1,MIA,2.1,1.4,50.0,9.2,0.1,0,4.5,9.0,1.8,7.1,3.5,0.0,0.0,0.0,2.2,2.23,2022
2086,Ty Montgomery II,NE,WR,6,CLE,0.5,0.0,0.0,4.0,0.1,0,0.0,0.0,0.8,3.3,3.0,0.0,0.0,0.0,1.3,1.33,2022
2245,Ty Walker,MIN,WR,1,LAR,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014
1902,Tylan Wallace,BAL,WR,1,LV,1.6,1.1,50.0,13.4,0.1,0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.94,2021
1971,Tylan Wallace,BAL,WR,2,KC,1.1,0.8,100.0,11.4,0.1,0,11.0,11.0,0.05,0.2,0.0,0.0,0.0,0.0,1.8,1.76,2021
1954,Tylan Wallace,BAL,WR,3,DET,1.0,0.8,100.0,12.0,0.1,0,12.0,12.0,0.02,0.1,0.0,0.0,0.0,0.0,1.8,1.81,2021
2258,Tylan Wallace,BAL,WR,4,DEN,1.2,0.6,100.0,8.4,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.84,2021
2114,Tylan Wallace,BAL,WR,17,LAR,1.2,0.6,100.0,7.9,0.1,0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.39,2021
2365,Tylan Wallace,BAL,WR,18,PIT,1.2,0.5,0.0,6.4,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.64,2021
2314,Tylan Wallace,BAL,WR,1,NYJ,0.8,0.5,0.0,6.4,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.64,2022
2325,Tylan Wallace,BAL,WR,2,MIA,1.1,0.5,0.0,6.2,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.62,2022
2089,Tylan Wallace,BAL,WR,3,NE,1.2,0.7,100.0,7.2,0.1,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.32,2022
2358,Tylan Wallace,BAL,WR,4,BUF,1.0,0.4,0.0,5.7,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.57,2022
1950,Tylan Wallace,BAL,WR,5,CIN,1.9,0.9,50.0,11.3,0.1,0,5.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.73,2022
1921,Tylan Wallace,BAL,WR,6,NYG,1.8,0.9,50.0,11.9,0.1,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.79,2022
2083,Tylan Wallace,BAL,WR,11,CAR,1.3,0.6,100.0,7.4,0.1,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.34,2022
2100,Tylan Wallace,BAL,WR,12,JAX,1.2,0.6,100.0,6.7,0.1,0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.27,2022
2057,Tylan Wallace,BAL,WR,18,CIN,1.5,0.7,50.0,8.4,0.1,0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.44,2022
953,Tyler Boyd,CIN,WR,1,NYJ,3.99,3.0,75.0,36.9,0.2,0,9.2,12.3,0.3,1.0,0.0,0.0,0.0,0.0,5.0,4.99,2016
1073,Tyler Boyd,CIN,WR,2,PIT,2.92,2.2,66.7,31.3,0.2,0,10.3,15.5,0.0,0.2,0.0,0.0,0.0,0.0,4.4,4.35,2016
1384,Tyler Boyd,CIN,WR,3,DEN,2.79,2.1,66.7,22.7,0.1,0,7.7,11.5,0.0,0.1,0.0,0.0,0.1,0.1,2.7,2.68,2016
1154,Tyler Boyd,CIN,WR,4,MIA,3.99,3.0,75.0,35.4,0.1,0,8.8,11.7,0.0,0.1,0.0,0.0,0.1,0.1,4.0,3.95,2016
1345,Tyler Boyd,CIN,WR,5,DAL,2.79,2.1,66.7,24.6,0.1,0,8.3,12.5,0.0,0.1,0.0,0.0,0.1,0.1,2.9,2.87,2016
1377,Tyler Boyd,CIN,WR,6,NE,2.79,2.1,66.7,22.9,0.1,0,7.7,11.5,0.0,0.1,0.0,0.0,0.1,0.1,2.7,2.7,2016
1169,Tyler Boyd,CIN,WR,7,CLE,2.79,2.1,66.7,28.7,0.2,0,9.7,14.5,0.0,0.1,0.0,0.0,0.1,0.1,3.9,3.88,2016
1321,Tyler Boyd,CIN,WR,8,WAS,2.79,2.1,66.7,26.1,0.1,0,8.7,13.0,0.0,0.1,0.0,0.0,0.1,0.1,3.0,3.02,2016
1359,Tyler Boyd,CIN,WR,10,NYG,2.79,2.1,66.7,23.6,0.1,0,8.0,12.0,0.0,0.5,0.0,0.0,0.1,0.1,2.8,2.81,2016
1272,Tyler Boyd,CIN,WR,11,BUF,3.05,2.3,66.7,26.5,0.1,0,8.7,13.0,0.1,0.4,0.0,0.0,0.0,0.0,3.3,3.29,2016
615,Tyler Boyd,CIN,WR,12,BAL,6.25,4.7,83.3,51.0,0.3,0,8.5,10.2,0.1,1.4,0.0,0.0,0.0,0.0,7.0,7.04,2016
785,Tyler Boyd,CIN,WR,13,PHI,5.71,4.3,66.7,49.7,0.2,0,8.3,12.5,0.1,0.7,0.0,0.0,0.1,0.1,6.0,6.04,2016
575,Tyler Boyd,CIN,WR,14,CLE,6.11,4.6,83.3,54.0,0.3,0,9.0,10.8,0.1,1.1,0.0,0.0,0.0,0.0,7.3,7.31,2016
802,Tyler Boyd,CIN,WR,15,PIT,5.71,4.3,66.7,45.9,0.2,0,7.7,11.5,0.1,0.9,0.0,0.0,0.0,0.0,5.9,5.88,2016
771,Tyler Boyd,CIN,WR,16,HOU,5.18,3.9,80.0,42.5,0.3,0,8.4,10.5,0.2,0.6,0.0,0.0,0.0,0.0,6.1,6.11,2016
820,Tyler Boyd,CIN,WR,17,BAL,5.58,4.2,66.7,47.3,0.2,0,7.8,11.8,0.1,0.6,0.0,0.0,0.1,0.1,5.8,5.79,2016
1285,Tyler Boyd,CIN,WR,1,BAL,3.45,2.6,100.0,30.3,0.1,0,10.0,10.0,0.2,0.9,0.0,0.0,0.1,0.1,3.5,3.52,2017
1485,Tyler Boyd,CIN,WR,3,GB,2.26,1.7,100.0,19.6,0.1,0,10.0,10.0,0.1,0.3,0.0,0.0,0.0,0.0,2.6,2.59,2017
1377,Tyler Boyd,CIN,WR,4,CLE,2.66,2.0,66.7,23.5,0.1,0,8.0,12.0,0.2,0.9,0.0,0.0,0.0,0.0,3.0,3.04,2017
1442,Tyler Boyd,CIN,WR,5,BUF,2.39,1.8,100.0,20.8,0.1,0,10.5,10.5,0.1,0.7,0.0,0.0,0.0,0.0,2.8,2.75,2017
1377,Tyler Boyd,CIN,WR,11,DEN,2.79,2.1,66.7,23.7,0.1,0,8.0,12.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,3.04,2017
1273,Tyler Boyd,CIN,WR,12,CLE,2.66,2.0,66.7,23.1,0.2,0,7.7,11.5,0.1,0.6,0.0,0.0,0.0,0.0,3.6,3.57,2017
1181,Tyler Boyd,CIN,WR,13,PIT,3.19,2.4,66.7,26.7,0.2,0,9.0,13.5,0.0,0.5,0.0,0.0,0.0,0.0,3.9,3.92,2017
1691,Tyler Boyd,CIN,WR,14,CHI,1.59,1.2,50.0,13.3,0.1,0,6.5,13.0,0.0,0.2,0.0,0.0,0.0,0.0,2.0,1.95,2017
1612,Tyler Boyd,CIN,WR,16,DET,1.99,1.5,100.0,15.4,0.1,0,7.5,7.5,0.0,0.1,0.0,0.0,0.0,0.0,2.2,2.15,2017
1398,Tyler Boyd,CIN,WR,17,BAL,2.92,2.2,66.7,23.5,0.1,0,8.0,12.0,0.0,0.1,0.0,0.0,0.0,0.0,3.0,2.96,2017
1378,Tyler Boyd,CIN,WR,1,IND,3.19,2.4,66.7,28.8,0.1,0,9.7,14.5,0.0,0.2,0.0,0.0,0.0,0.0,3.5,3.5,2018
1196,Tyler Boyd,CIN,WR,2,BAL,3.72,2.8,75.0,30.7,0.2,0,7.8,10.3,0.1,0.2,0.0,0.0,0.0,0.0,4.3,4.29,2018
706,Tyler Boyd,CIN,WR,3,CAR,5.32,4.0,80.0,46.9,0.3,0,9.4,11.8,0.0,0.1,0.0,0.0,0.0,0.0,6.5,6.5,2018
510,Tyler Boyd,CIN,WR,4,ATL,6.25,4.7,83.3,59.0,0.3,0,9.8,11.8,0.3,1.2,0.0,0.0,0.1,0.1,7.6,7.62,2018
327,Tyler Boyd,CIN,WR,5,MIA,6.91,5.2,71.4,64.1,0.4,0,9.1,12.8,0.3,1.1,0.0,0.0,0.0,0.0,8.9,8.92,2018
285,Tyler Boyd,CIN,WR,6,PIT,7.18,5.4,71.4,67.5,0.4,0,9.7,13.6,0.3,0.9,0.0,0.0,0.0,0.0,9.2,9.24,2018
262,Tyler Boyd,CIN,WR,7,KC,6.91,5.2,71.4,63.5,0.5,0,9.1,12.8,0.2,0.7,0.0,0.0,0.0,0.0,9.4,9.42,2018
229,Tyler Boyd,CIN,WR,8,TB,7.04,5.3,71.4,67.8,0.5,0,9.7,13.6,0.1,0.4,0.0,0.0,0.0,0.0,9.8,9.82,2018
152,Tyler Boyd,CIN,WR,10,NO,8.37,6.3,75.0,77.2,0.5,0,9.6,12.8,0.1,0.4,0.0,0.0,0.0,0.0,10.8,10.76,2018
323,Tyler Boyd,CIN,WR,11,BAL,6.65,5.0,71.4,65.3,0.4,0,9.3,13.0,0.1,0.3,0.0,0.0,0.0,0.0,9.0,8.96,2018
257,Tyler Boyd,CIN,WR,12,CLE,7.31,5.5,85.7,70.7,0.4,0,10.1,11.8,0.1,0.4,0.0,0.0,0.0,0.0,9.5,9.51,2018
401,Tyler Boyd,CIN,WR,13,DEN,6.51,4.9,71.4,58.9,0.4,0,8.4,11.8,0.1,0.2,0.0,0.0,0.0,0.0,8.3,8.31,2018
433,Tyler Boyd,CIN,WR,14,LAC,6.78,5.1,71.4,62.7,0.3,0,9.0,12.6,0.1,0.2,0.0,0.0,0.0,0.0,8.1,8.09,2018
294,Tyler Boyd,CIN,WR,15,LV,6.91,5.2,71.4,67.4,0.4,0,9.6,13.4,0.1,0.2,0.0,0.0,0.0,0.0,9.2,9.16,2018
359,Tyler Boyd,CIN,WR,1,SEA,6.91,5.2,71.4,70.5,0.3,0,10.0,14.0,0.1,0.3,0.0,0.0,0.0,0.0,8.9,8.88,2019
268,Tyler Boyd,CIN,WR,2,SF,6.65,5.0,71.4,69.7,0.4,0,10.0,14.0,0.2,0.6,0.0,0.0,0.0,0.0,9.4,9.43,2019
304,Tyler Boyd,CIN,WR,3,BUF,7.44,5.6,85.7,69.4,0.4,0,9.9,11.5,0.1,0.4,0.0,0.0,0.1,0.1,9.2,9.18,2019
228,Tyler Boyd,CIN,WR,4,PIT,8.77,6.6,77.8,74.9,0.4,0,8.3,10.7,0.1,0.5,0.0,0.0,0.1,0.1,9.7,9.74,2019
161,Tyler Boyd,CIN,WR,5,ARI,8.51,6.4,66.7,72.3,0.5,0,8.0,12.0,0.1,0.4,0.0,0.0,0.0,0.0,10.3,10.27,2019
231,Tyler Boyd,CIN,WR,6,BAL,8.24,6.2,75.0,74.9,0.4,0,9.4,12.5,0.1,0.3,0.0,0.0,0.1,0.1,9.7,9.72,2019
323,Tyler Boyd,CIN,WR,7,JAX,7.84,5.9,75.0,68.7,0.4,0,8.6,11.5,0.1,0.2,0.0,0.0,0.1,0.1,9.1,9.09,2019
445,Tyler Boyd,CIN,WR,8,LAR,7.44,5.6,85.7,61.3,0.4,0,8.7,10.2,0.1,0.1,0.0,0.0,0.1,0.1,8.3,8.34,2019
607,Tyler Boyd,CIN,WR,10,BAL,6.51,4.9,71.4,57.0,0.3,0,8.1,11.4,0.4,0.9,0.0,0.0,0.1,0.1,7.4,7.39,2019
551,Tyler Boyd,CIN,WR,11,LV,6.91,5.2,71.4,60.1,0.3,0,8.6,12.0,0.3,0.6,0.0,0.0,0.1,0.1,7.7,7.67,2019
797,Tyler Boyd,CIN,WR,12,PIT,7.04,5.3,71.4,52.6,0.2,0,7.6,10.6,0.3,0.8,0.0,0.0,0.1,0.1,6.3,6.34,2019
410,Tyler Boyd,CIN,WR,13,NYJ,7.31,5.5,85.7,68.7,0.3,0,9.9,11.5,0.3,0.6,0.0,0.0,0.1,0.1,8.5,8.53,2019
456,Tyler Boyd,CIN,WR,14,CLE,7.18,5.4,71.4,66.4,0.3,0,9.4,13.2,0.2,0.3,0.0,0.0,0.1,0.1,8.3,8.27,2019
573,Tyler Boyd,CIN,WR,15,NE,6.65,5.0,71.4,59.0,0.3,0,8.4,11.8,0.2,0.5,0.0,0.0,0.1,0.1,7.6,7.55,2019
272,Tyler Boyd,CIN,WR,16,MIA,7.44,5.6,85.7,69.3,0.4,0,9.9,11.5,0.3,0.8,0.0,0.0,0.0,0.0,9.4,9.41,2019
285,Tyler Boyd,CIN,WR,17,CLE,7.18,5.4,71.4,68.8,0.4,0,9.9,13.8,0.1,0.5,0.0,0.0,0.0,0.0,9.3,9.33,2019
541,Tyler Boyd,CIN,WR,1,LAC,6.78,5.1,71.4,62.0,0.3,0,8.9,12.4,0.2,1.0,0.0,0.0,0.0,0.0,8.1,8.1,2020
585,Tyler Boyd,CIN,WR,2,CLE,6.65,5.0,71.4,59.7,0.3,0,8.6,12.0,0.2,1.0,0.0,0.0,0.0,0.0,7.9,7.87,2020
397,Tyler Boyd,CIN,WR,3,PHI,6.65,5.0,71.4,63.7,0.4,0,9.1,12.8,0.3,1.1,0.0,0.0,0.0,0.0,8.9,8.88,2020
328,Tyler Boyd,CIN,WR,4,JAX,7.18,5.4,71.4,68.0,0.4,0,9.7,13.6,0.3,1.0,0.0,0.0,0.0,0.0,9.3,9.3,2020
373,Tyler Boyd,CIN,WR,5,BAL,7.31,5.5,85.7,67.5,0.4,0,9.7,11.3,0.3,1.0,0.0,0.0,0.1,0.1,9.0,9.05,2020
371,Tyler Boyd,CIN,WR,6,IND,7.31,5.5,85.7,67.6,0.4,0,9.7,11.3,0.4,1.0,0.0,0.0,0.1,0.1,9.1,9.06,2020
313,Tyler Boyd,CIN,WR,7,CLE,7.18,5.4,71.4,68.3,0.4,0,9.7,13.6,0.4,1.5,0.0,0.0,0.0,0.0,9.4,9.38,2020
278,Tyler Boyd,CIN,WR,8,TEN,7.71,5.8,75.0,71.4,0.4,0,8.9,11.8,0.4,1.4,0.0,0.0,0.0,0.0,9.7,9.68,2020
388,Tyler Boyd,CIN,WR,10,PIT,7.04,5.3,71.4,64.0,0.4,0,9.1,12.8,0.4,1.5,0.0,0.0,0.0,0.0,9.0,8.95,2020
291,Tyler Boyd,CIN,WR,11,WAS,7.71,5.8,75.0,69.0,0.4,0,8.6,11.5,0.5,2.8,0.0,0.0,0.0,0.0,9.6,9.58,2020
511,Tyler Boyd,CIN,WR,12,NYG,6.91,5.2,71.4,62.2,0.3,0,8.9,12.4,0.4,2.4,0.0,0.0,0.0,0.0,8.3,8.26,2020
663,Tyler Boyd,CIN,WR,13,MIA,6.51,4.9,71.4,55.4,0.3,0,7.9,11.0,0.3,2.5,0.0,0.0,0.1,0.1,7.4,7.39,2020
620,Tyler Boyd,CIN,WR,14,DAL,6.51,4.9,71.4,56.8,0.3,0,8.1,11.4,0.3,1.7,0.0,0.0,0.0,0.0,7.6,7.65,2020
941,Tyler Boyd,CIN,WR,15,PIT,5.98,4.5,66.7,48.7,0.2,0,8.2,12.2,0.3,1.4,0.0,0.0,0.1,0.1,6.0,6.01,2020
849,Tyler Boyd,CIN,WR,17,BAL,5.98,4.5,66.7,51.9,0.2,0,8.7,13.0,0.1,0.6,0.0,0.0,0.0,0.0,6.4,6.45,2020
575,Tyler Boyd,CIN,WR,1,MIN,7.2,5.2,71.4,58.5,0.3,0,8.3,11.6,0.3,2.0,0.0,0.0,0.0,0.0,7.8,7.85,2021
