Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
270,Tyler Higbee,LAR,TE,6,SF,4,3,75,56,0,31,14,18.7,0,0,0,0,0,0,5.6,5.6
271,Jordan Akins,HOU,TE,2,BAL,7,7,100,55,0,12,7.9,7.9,0,0,0,0,0,0,5.5,5.5
271,George Kittle,SF,TE,7,NE,7,5,71.4,55,0,15,7.9,11,0,0,0,0,0,0,5.5,5.5
271,Noah Fant,DEN,TE,11,MIA,5,4,80,55,0,29,11,13.8,0,0,0,0,0,0,5.5,5.5
274,Hayden Hurst,ATL,TE,8,CAR,7,5,71.4,54,0,18,7.7,10.8,0,0,0,0,0,0,5.4,5.4
274,Cameron Brate,TB,TE,15,ATL,4,4,100,54,0,18,13.5,13.5,0,0,0,0,0,0,5.4,5.4
274,Dan Arnold,ARI,TE,15,PHI,5,3,60,54,0,23,10.8,18,0,0,0,0,0,0,5.4,5.4
274,Mike Gesicki,MIA,TE,16,LV,7,4,57.1,54,0,31,7.7,13.5,0,0,0,0,0,0,5.4,5.4
274,Eric Ebron,PIT,TE,12,BAL,11,7,63.6,54,0,27,4.9,7.7,0,0,0,0,0,0,5.4,5.4
279,George Kittle,SF,TE,1,ARI,5,4,80,44,0,14,8.8,11,1,9,9,0,0,0,5.3,5.3
279,Dalton Schultz,DAL,TE,8,PHI,8,6,75,53,0,15,6.6,8.8,0,0,0,0,0,0,5.3,5.3
279,T.J. Hockenson,DET,TE,3,ARI,7,4,57.1,53,0,27,7.6,13.2,0,0,0,0,0,0,5.3,5.3
279,Troy Fumagalli,DEN,TE,14,CAR,5,4,80,53,0,29,10.6,13.2,0,0,0,0,0,0,5.3,5.3
283,Austin Hooper,CLE,TE,6,PIT,6,5,83.3,52,0,36,8.7,10.4,0,0,0,0,0,0,5.2,5.2
283,Drew Sample,CIN,TE,7,CLE,6,5,83.3,52,0,16,8.7,10.4,0,0,0,0,0,0,5.2,5.2
283,Ross Dwelley,SF,TE,9,GB,3,3,100,52,0,36,17.3,17.3,0,0,0,0,0,0,5.2,5.2
283,Jonnu Smith,TEN,TE,15,DET,5,5,100,52,0,19,10.4,10.4,0,0,0,0,0,0,5.2,5.2
283,Gerald Everett,LAR,TE,4,NYG,1,1,100,10,0,10,10,10,1,2,2,1,1,1,5.2,5.2
283,Stephen Anderson,LAC,TE,17,KC,3,3,100,52,0,18,17.3,17.3,0,0,0,0,0,0,5.2,5.2
283,Rob Gronkowski,TB,TE,5,CHI,6,3,50,52,0,23,8.7,17.3,0,0,0,0,0,0,5.2,5.2
290,Tyler Eifert,JAX,TE,15,BAL,4,3,75,51,0,28,12.8,17,0,0,0,0,0,0,5.1,5.1
290,Anthony Firkser,TEN,TE,13,CLE,7,5,71.4,51,0,14,7.3,10.2,0,0,0,0,0,0,5.1,5.1
290,Dawson Knox,BUF,TE,16,NE,4,3,75,51,0,24,12.8,17,0,0,0,0,0,0,5.1,5.1
290,Hayden Hurst,ATL,TE,4,GB,6,4,66.7,51,0,18,8.5,12.8,0,0,0,0,0,0,5.1,5.1
294,Eric Ebron,PIT,TE,7,TEN,8,6,75,50,0,22,6.2,8.3,0,0,0,0,0,0,5,5
294,Hunter Henry,LAC,TE,3,CAR,7,5,71.4,50,0,16,7.1,10,0,0,0,0,0,0,5,5
294,Jordan Akins,HOU,TE,15,IND,6,5,83.3,50,0,20,8.3,10,0,0,0,0,0,0,5,5
294,Jack Doyle,IND,TE,16,PIT,6,4,66.7,50,0,18,8.3,12.5,0,0,0,0,0,0,5,5
294,Eric Ebron,PIT,TE,14,BUF,5,2,40,30,0,17,6,15,0,0,0,0,0,0,5,5
299,Jack Doyle,IND,TE,1,JAX,4,3,75,49,0,28,12.2,16.3,0,0,0,0,0,0,4.9,4.9
299,Evan Engram,NYG,TE,7,PHI,9,6,66.7,46,0,17,5.1,7.7,2,3,1.5,0,0,0,4.9,4.9
299,Ross Dwelley,SF,TE,3,NYG,4,4,100,49,0,20,12.2,12.2,0,0,0,0,0,0,4.9,4.9
299,O.J. Howard,TB,TE,3,DEN,4,3,75,49,0,33,12.2,16.3,0,0,0,0,0,0,4.9,4.9
299,Drew Sample,CIN,TE,13,MIA,7,7,100,49,0,15,7,7,0,0,0,0,0,0,4.9,4.9
304,Johnny Mundt,LAR,TE,7,CHI,3,3,100,48,0,34,16,16,0,0,0,0,0,0,4.8,4.8
304,Tyler Eifert,JAX,TE,9,HOU,5,4,80,48,0,17,9.6,12,0,0,0,0,0,0,4.8,4.8
304,Dalton Schultz,DAL,TE,9,PIT,7,4,57.1,48,0,16,6.9,12,0,0,0,0,0,0,4.8,4.8
304,Rob Gronkowski,TB,TE,3,DEN,7,6,85.7,48,0,10,6.9,8,0,0,0,0,0,0,4.8,4.8
304,Dalton Schultz,DAL,TE,3,SEA,6,4,66.7,48,0,28,8,12,0,0,0,0,0,0,4.8,4.8
304,Chris Herndon,NYJ,TE,15,LAR,4,3,75,48,0,22,12,16,0,0,0,0,0,0,4.8,4.8
304,Stephen Anderson,LAC,TE,16,DEN,6,4,66.7,48,0,23,8,12,0,0,0,0,0,0,4.8,4.8
304,Hayden Hurst,ATL,TE,12,LV,8,4,50,48,0,14,6,12,0,0,0,0,0,0,4.8,4.8
304,Noah Fant,DEN,TE,17,LV,6,4,66.7,48,0,20,8,12,0,0,0,0,0,0,4.8,4.8
313,Kyle Rudolph,MIN,TE,6,ATL,4,3,75,47,0,19,11.8,15.7,0,0,0,0,0,0,4.7,4.7
313,Noah Fant,DEN,TE,8,LAC,9,7,77.8,47,0,12,5.2,6.7,0,0,0,0,0,0,4.7,4.7
313,Donald Parham Jr.,LAC,TE,16,DEN,3,2,66.7,47,0,26,15.7,23.5,0,0,0,0,0,0,4.7,4.7
313,Drew Sample,CIN,TE,4,JAX,5,3,60,47,0,23,9.4,15.7,0,0,0,0,0,0,4.7,4.7
313,Mike Gesicki,MIA,TE,17,BUF,10,5,50,47,0,23,4.7,9.4,0,0,0,0,0,0,4.7,4.7
318,Jace Sternberger,GB,TE,8,MIN,4,3,75,46,0,27,11.5,15.3,0,0,0,0,0,0,4.6,4.6
318,Noah Fant,DEN,TE,3,TB,10,5,50,46,0,18,4.6,9.2,0,0,0,0,0,0,4.6,4.6
318,Evan Engram,NYG,TE,15,CLE,7,4,57.1,46,0,24,6.6,11.5,0,0,0,0,0,0,4.6,4.6
318,Jordan Akins,HOU,TE,4,MIN,3,3,100,46,0,26,15.3,15.3,0,0,0,0,0,0,4.6,4.6
318,Dan Arnold,ARI,TE,17,LAR,3,3,100,46,0,25,15.3,15.3,0,0,0,0,0,0,4.6,4.6
323,Darren Waller,LV,TE,1,CAR,8,6,75,45,0,8,5.6,7.5,0,0,0,0,0,0,4.5,4.5
323,C.J. Uzomah,CIN,TE,1,LAC,5,4,80,45,0,19,9,11.2,0,0,0,0,0,0,4.5,4.5
323,Drew Sample,CIN,TE,2,CLE,9,7,77.8,45,0,10,5,6.4,0,0,0,0,0,0,4.5,4.5
323,Anthony Firkser,TEN,TE,2,JAX,4,4,100,45,0,16,11.2,11.2,0,0,0,0,0,0,4.5,4.5
323,Albert Okwuegbunam,DEN,TE,6,NE,6,2,33.3,45,0,27,7.5,22.5,0,0,0,0,0,0,4.5,4.5
323,Cole Kmet,CHI,TE,7,LAR,2,2,100,45,0,38,22.5,22.5,0,0,0,0,0,0,4.5,4.5
323,Noah Fant,DEN,TE,9,ATL,3,3,100,45,0,32,15,15,0,0,0,0,0,0,4.5,4.5
323,Tyler Eifert,JAX,TE,13,MIN,6,6,100,45,0,13,7.5,7.5,0,0,0,0,0,0,4.5,4.5
323,Adam Trautman,NO,TE,16,MIN,2,2,100,45,0,41,22.5,22.5,0,0,0,0,0,0,4.5,4.5
323,David Njoku,CLE,TE,14,BAL,4,3,75,45,0,20,11.2,15,0,0,0,0,0,0,4.5,4.5
333,Hunter Bryant,DET,TE,15,TEN,2,1,50,44,0,44,22,44,0,0,0,0,0,0,4.4,4.4
333,Gerald Everett,LAR,TE,13,ARI,7,6,85.7,44,0,22,6.3,7.3,0,0,0,0,0,0,4.4,4.4
333,Dalton Schultz,DAL,TE,13,BAL,4,4,100,44,0,19,11,11,0,0,0,0,0,0,4.4,4.4
333,Jack Doyle,IND,TE,14,LV,3,3,100,44,0,28,14.7,14.7,0,0,0,0,0,0,4.4,4.4
333,Cameron Brate,TB,TE,5,CHI,6,5,83.3,44,0,20,7.3,8.8,0,0,0,0,0,0,4.4,4.4
333,George Kittle,SF,TE,5,MIA,8,4,50,44,0,12,5.5,11,0,0,0,0,0,0,4.4,4.4
339,Eric Ebron,PIT,TE,2,DEN,5,3,60,43,0,21,8.6,14.3,0,0,0,0,0,0,4.3,4.3
339,Mo Alie-Cox,IND,TE,9,BAL,3,3,100,43,0,21,14.3,14.3,0,0,0,0,0,0,4.3,4.3
339,Mike Gesicki,MIA,TE,11,DEN,5,4,80,43,0,25,8.6,10.8,0,0,0,0,0,0,4.3,4.3
339,Kyle Rudolph,MIN,TE,10,CHI,5,4,80,63,0,22,12.6,15.8,0,0,0,0,1,1,4.3,4.3
339,Dallas Goedert,PHI,TE,14,NO,6,4,66.7,43,0,19,7.2,10.8,0,0,0,0,0,0,4.3,4.3
339,Logan Thomas,WAS,TE,14,SF,7,6,85.7,43,0,12,6.1,7.2,0,0,0,0,0,0,4.3,4.3
345,Zach Ertz,PHI,TE,2,LAR,7,5,71.4,42,0,12,6,8.4,0,0,0,0,0,0,4.2,4.2
345,Mike Gesicki,MIA,TE,9,ARI,4,3,75,42,0,19,10.5,14,0,0,0,0,0,0,4.2,4.2
345,Maxx Williams,ARI,TE,15,PHI,1,1,100,42,0,42,42,42,0,0,0,0,0,0,4.2,4.2
348,James O'Shaughnessy,JAX,TE,13,MIN,6,4,66.7,41,0,24,6.8,10.2,0,0,0,0,0,0,4.1,4.1
348,Tyler Higbee,LAR,TE,17,ARI,4,3,75,41,0,26,10.2,13.7,0,0,0,0,0,0,4.1,4.1
348,Cole Kmet,CHI,TE,14,HOU,7,4,57.1,41,0,16,5.9,10.2,0,0,0,0,0,0,4.1,4.1
348,Hunter Henry,LAC,TE,14,ATL,8,6,75,41,0,15,5.1,6.8,0,0,0,0,0,0,4.1,4.1
352,Tyler Higbee,LAR,TE,1,DAL,4,3,75,40,0,21,10,13.3,0,0,0,0,0,0,4,4
352,James O'Shaughnessy,JAX,TE,2,TEN,4,4,100,40,0,13,10,10,0,0,0,0,0,0,4,4
352,Kyle Rudolph,MIN,TE,9,DET,4,3,75,40,0,22,10,13.3,0,0,0,0,0,0,4,4
352,Durham Smythe,MIA,TE,15,NE,5,5,100,40,0,15,8,8,0,0,0,0,0,0,4,4
352,Tyler Conklin,MIN,TE,17,DET,6,3,50,40,0,19,6.7,13.3,0,0,0,0,1,0,4,4
352,Mike Gesicki,MIA,TE,10,LAC,5,2,40,40,0,23,8,20,0,0,0,0,0,0,4,4
352,Tyler Conklin,MIN,TE,14,TB,5,5,100,40,0,15,8,8,0,0,0,0,0,0,4,4
359,George Kittle,SF,TE,8,SEA,4,2,50,39,0,25,9.8,19.5,0,0,0,0,0,0,3.9,3.9
359,Dallas Goedert,PHI,TE,15,ARI,8,4,50,39,0,16,4.9,9.8,0,0,0,0,0,0,3.9,3.9
359,Jordan Akins,HOU,TE,16,CIN,4,4,100,39,0,15,9.8,9.8,0,0,0,0,0,0,3.9,3.9
359,Dan Arnold,ARI,TE,4,CAR,4,4,100,39,0,25,9.8,9.8,0,0,0,0,0,0,3.9,3.9
359,Hunter Henry,LAC,TE,4,TB,4,2,50,39,0,29,9.8,19.5,0,0,0,0,0,0,3.9,3.9
364,Hayden Hurst,ATL,TE,1,SEA,5,3,60,38,0,27,7.6,12.7,0,0,0,0,0,0,3.8,3.8
364,Noah Fant,DEN,TE,7,KC,7,3,42.9,38,0,24,5.4,12.7,0,0,0,0,0,0,3.8,3.8
364,Will Dissly,SEA,TE,7,ARI,4,2,50,38,0,28,9.5,19,0,0,0,0,0,0,3.8,3.8
364,Dallas Goedert,PHI,TE,16,DAL,3,3,100,38,0,23,12.7,12.7,0,0,0,0,0,0,3.8,3.8
364,Eric Ebron,PIT,TE,10,CIN,6,2,33.3,38,0,24,6.3,19,0,0,0,0,0,0,3.8,3.8
369,Mo Alie-Cox,IND,TE,8,DET,4,3,75,37,0,15,9.2,12.3,0,0,0,0,0,0,3.7,3.7
369,Irv Smith Jr.,MIN,TE,15,CHI,4,3,75,37,0,21,9.2,12.3,0,0,0,0,0,0,3.7,3.7
369,Harrison Bryant,CLE,TE,16,NYJ,7,3,42.9,37,0,14,5.3,12.3,0,0,0,0,0,0,3.7,3.7
369,Harrison Bryant,CLE,TE,4,DAL,4,4,100,37,0,16,9.2,9.2,0,0,0,0,0,0,3.7,3.7
369,Darren Waller,LV,TE,10,DEN,5,3,60,37,0,24,7.4,12.3,0,0,0,0,0,0,3.7,3.7
369,Darrell Daniels,ARI,TE,5,NYJ,2,2,100,37,0,31,18.5,18.5,0,0,0,0,0,0,3.7,3.7
375,Anthony Firkser,TEN,TE,8,CIN,3,2,66.7,36,0,26,12,18,0,0,0,0,0,0,3.6,3.6
375,Jace Sternberger,GB,TE,3,NO,3,3,100,36,0,23,12,12,0,0,0,0,0,0,3.6,3.6
375,Marcedes Lewis,GB,TE,13,PHI,1,1,100,36,0,36,36,36,0,0,0,0,0,0,3.6,3.6
378,Dalton Schultz,DAL,TE,6,ARI,5,4,80,35,0,13,7,8.8,0,0,0,0,0,0,3.5,3.5
378,Cameron Brate,TB,TE,8,NYG,2,2,100,35,0,25,17.5,17.5,0,0,0,0,0,0,3.5,3.5
378,Vance McDonald,PIT,TE,3,HOU,3,3,100,35,0,15,11.7,11.7,0,0,0,0,0,0,3.5,3.5
378,Lawrence Cager,NYJ,TE,3,IND,4,2,50,35,0,19,8.8,17.5,0,0,0,0,0,0,3.5,3.5
378,Noah Fant,DEN,TE,4,NYJ,6,5,83.3,35,0,11,5.8,7,0,0,0,0,0,0,3.5,3.5
378,Greg Olsen,SEA,TE,4,MIA,7,5,71.4,35,0,11,5,7,0,0,0,0,0,0,3.5,3.5
378,Evan Engram,NYG,TE,4,LAR,10,6,60,35,0,12,3.5,5.8,0,0,0,0,0,0,3.5,3.5
378,Richard Rodgers,PHI,TE,4,SF,4,3,75,35,0,23,8.8,11.7,0,0,0,0,0,0,3.5,3.5
386,Blake Bell,DAL,TE,2,ATL,3,2,66.7,34,0,24,11.3,17,0,0,0,0,0,0,3.4,3.4
386,Jimmy Graham,CHI,TE,6,CAR,8,5,62.5,34,0,10,4.2,6.8,0,0,0,0,0,0,3.4,3.4
386,Gerald Everett,LAR,TE,3,BUF,2,2,100,34,0,18,17,17,0,0,0,0,0,0,3.4,3.4
386,Tyler Higbee,LAR,TE,16,SEA,6,3,50,34,0,22,5.7,11.3,0,0,0,0,0,0,3.4,3.4
386,Cameron Brate,TB,TE,12,KC,6,4,66.7,34,0,14,5.7,8.5,0,0,0,0,0,0,3.4,3.4
386,Dan Arnold,ARI,TE,10,BUF,4,4,100,34,0,11,8.5,8.5,0,0,0,0,0,0,3.4,3.4
386,Tyler Higbee,LAR,TE,14,NE,2,2,100,34,0,25,17,17,0,0,0,0,0,0,3.4,3.4
386,Dalton Schultz,DAL,TE,14,CIN,3,3,100,34,0,15,11.3,11.3,0,0,0,0,0,0,3.4,3.4
394,Zach Ertz,PHI,TE,6,BAL,10,4,40,33,0,11,3.3,8.2,0,0,0,0,0,0,3.3,3.3
394,Hunter Henry,LAC,TE,9,LV,7,4,57.1,33,0,11,4.7,8.2,0,0,0,0,0,0,3.3,3.3
394,Hunter Henry,LAC,TE,8,DEN,4,4,100,33,0,13,8.2,8.2,0,0,0,0,0,0,3.3,3.3
394,Charlie Woerner,SF,TE,13,BUF,2,2,100,33,0,18,16.5,16.5,0,0,0,0,0,0,3.3,3.3
394,Zach Ertz,PHI,TE,16,DAL,7,3,42.9,33,0,17,4.7,11,0,0,0,0,0,0,3.3,3.3
394,Anthony Firkser,TEN,TE,11,BAL,5,4,80,33,0,12,6.6,8.2,0,0,0,0,0,0,3.3,3.3
394,Austin Hooper,CLE,TE,11,PHI,5,3,60,33,0,21,6.6,11,0,0,0,0,0,0,3.3,3.3
394,Jimmy Graham,CHI,TE,4,IND,5,4,80,33,0,11,6.6,8.2,0,0,0,0,0,0,3.3,3.3
394,Vance McDonald,PIT,TE,17,CLE,6,5,83.3,33,0,14,5.5,6.6,0,0,0,0,0,0,3.3,3.3
394,Dallas Goedert,PHI,TE,10,NYG,6,4,66.7,33,0,12,5.5,8.2,0,0,0,0,0,0,3.3,3.3
394,Robert Tonyan,GB,TE,10,JAX,4,3,75,33,0,23,8.2,11,0,0,0,0,0,0,3.3,3.3
394,Greg Olsen,SEA,TE,10,LAR,4,2,50,33,0,22,8.2,16.5,0,0,0,0,0,0,3.3,3.3
394,Trey Burton,IND,TE,5,CLE,6,5,83.3,33,0,10,5.5,6.6,0,0,0,0,0,0,3.3,3.3
407,Robert Tonyan,GB,TE,7,HOU,2,2,100,32,0,31,16,16,0,0,0,0,0,0,3.2,3.2
407,James O'Shaughnessy,JAX,TE,7,LAC,3,3,100,32,0,22,10.7,10.7,0,0,0,0,0,0,3.2,3.2
407,Gerald Everett,LAR,TE,8,MIA,9,5,55.6,32,0,11,3.6,6.4,0,0,0,0,0,0,3.2,3.2
407,Mark Andrews,BAL,TE,8,PIT,6,3,50,32,0,18,5.3,10.7,0,0,0,0,1,0,3.2,3.2
407,Kahale Warring,HOU,TE,15,IND,2,2,100,32,0,23,16,16,0,0,0,0,0,0,3.2,3.2
407,Evan Engram,NYG,TE,13,SEA,8,4,50,32,0,11,4,8,0,0,0,0,0,0,3.2,3.2
407,Jimmy Graham,CHI,TE,12,GB,4,3,75,32,0,16,8,10.7,0,0,0,0,0,0,3.2,3.2
407,Tyler Eifert,JAX,TE,11,PIT,5,2,40,32,0,17,6.4,16,0,0,0,0,0,0,3.2,3.2
415,Foster Moreau,LV,TE,2,NO,1,1,100,31,0,31,31,31,0,0,0,0,0,0,3.1,3.1
415,Richard Rodgers,PHI,TE,6,BAL,3,3,100,31,0,16,10.3,10.3,0,0,0,0,0,0,3.1,3.1
415,Travis Kelce,KC,TE,7,DEN,3,3,100,31,0,17,10.3,10.3,0,0,0,0,0,0,3.1,3.1
415,Jimmy Graham,CHI,TE,7,LAR,6,5,83.3,31,0,14,5.2,6.2,0,0,0,0,0,0,3.1,3.1
415,Logan Thomas,WAS,TE,3,CLE,7,4,57.1,31,0,14,4.4,7.8,0,0,0,0,0,0,3.1,3.1
415,Ryan Griffin,NYJ,TE,13,LV,2,2,100,31,0,18,15.5,15.5,0,0,0,0,0,0,3.1,3.1
415,Zach Ertz,PHI,TE,13,GB,4,2,50,31,0,20,7.8,15.5,0,0,0,0,0,0,3.1,3.1
415,Tyler Conklin,MIN,TE,16,NO,6,4,66.7,31,0,9,5.2,7.8,0,0,0,0,0,0,3.1,3.1
415,Jesse James,DET,TE,4,NO,2,1,50,31,0,31,15.5,31,0,0,0,0,0,0,3.1,3.1
424,Mike Gesicki,MIA,TE,1,NE,5,3,60,30,0,18,6,10,0,0,0,0,0,0,3,3
424,Dallas Goedert,PHI,TE,2,LAR,8,4,50,30,0,11,3.8,7.5,0,0,0,0,0,0,3,3
424,Evan Engram,NYG,TE,6,WAS,3,2,66.7,30,0,21,10,15,0,0,0,0,0,0,3,3
424,Geoff Swaim,TEN,TE,12,IND,3,3,100,30,0,12,10,10,0,0,0,0,0,0,3,3
424,Durham Smythe,MIA,TE,4,SEA,2,2,100,30,0,18,15,15,0,0,0,0,0,0,3,3
424,Irv Smith Jr.,MIN,TE,17,DET,3,2,66.7,30,0,25,10,15,0,0,0,0,0,0,3,3
430,Mark Andrews,BAL,TE,2,HOU,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,2.9,2.9
430,Jonnu Smith,TEN,TE,8,CIN,2,2,100,29,0,19,14.5,14.5,0,0,0,0,0,0,2.9,2.9
430,James O'Shaughnessy,JAX,TE,3,MIA,4,3,75,29,0,12,7.2,9.7,0,0,0,0,0,0,2.9,2.9
430,Ian Thomas,CAR,TE,15,GB,4,3,75,29,0,15,7.2,9.7,0,0,0,0,0,0,2.9,2.9
430,Rob Gronkowski,TB,TE,15,ATL,7,3,42.9,29,0,17,4.1,9.7,0,0,0,0,0,0,2.9,2.9
430,Jared Cook,NO,TE,15,KC,5,2,40,29,0,21,5.8,14.5,0,0,0,0,0,0,2.9,2.9
430,Ross Dwelley,SF,TE,13,BUF,2,2,100,29,0,17,14.5,14.5,0,0,0,0,0,0,2.9,2.9
430,Pharaoh Brown,HOU,TE,16,CIN,1,1,100,29,0,29,29,29,0,0,0,0,0,0,2.9,2.9
430,Maxx Williams,ARI,TE,11,SEA,2,2,100,29,0,25,14.5,14.5,0,0,0,0,0,0,2.9,2.9
430,Darren Fells,HOU,TE,11,NE,2,2,100,29,0,16,14.5,14.5,0,0,0,0,0,0,2.9,2.9
430,Drew Sample,CIN,TE,11,WAS,4,2,50,29,0,18,7.2,14.5,0,0,0,0,0,0,2.9,2.9
430,Rob Gronkowski,TB,TE,4,LAC,3,1,33.3,29,0,29,9.7,29,0,0,0,0,0,0,2.9,2.9
430,Zach Ertz,PHI,TE,4,SF,5,4,80,9,0,8,1.8,2.2,0,0,0,0,0,0,2.9,2.9
430,Dawson Knox,BUF,TE,17,MIA,8,2,25,29,0,19,3.6,14.5,0,0,0,0,0,0,2.9,2.9
430,Rob Gronkowski,TB,TE,17,ATL,4,2,50,29,0,18,7.2,14.5,0,0,0,0,0,0,2.9,2.9
445,Kyle Rudolph,MIN,TE,1,GB,2,2,100,28,0,22,14,14,0,0,0,0,0,0,2.8,2.8
445,Pharaoh Brown,HOU,TE,6,TEN,2,2,100,28,0,22,14,14,0,0,0,0,0,0,2.8,2.8
445,Logan Thomas,WAS,TE,9,NYG,6,3,50,28,0,14,4.7,9.3,0,0,0,0,0,0,2.8,2.8
445,Ryan Griffin,NYJ,TE,9,NE,2,2,100,28,0,23,14,14,0,0,0,0,0,0,2.8,2.8
445,Ian Thomas,CAR,TE,8,ATL,3,3,100,28,0,21,9.3,9.3,0,0,0,0,0,0,2.8,2.8
445,Jordan Akins,HOU,TE,3,PIT,3,2,66.7,28,0,20,9.3,14,0,0,0,0,0,0,2.8,2.8
445,Ross Dwelley,SF,TE,15,DAL,2,2,100,28,0,19,14,14,0,0,0,0,0,0,2.8,2.8
445,Gerald Everett,LAR,TE,15,NYJ,5,2,40,28,0,15,5.6,14,0,0,0,0,0,0,2.8,2.8
445,Will Dissly,SEA,TE,13,NYG,5,4,80,28,0,10,5.6,7,0,0,0,0,0,0,2.8,2.8
445,Kyle Rudolph,MIN,TE,11,DAL,3,3,100,28,0,12,9.3,9.3,0,0,0,0,0,0,2.8,2.8
455,Gerald Everett,LAR,TE,6,SF,4,3,75,27,0,17,6.8,9,0,0,0,0,0,0,2.7,2.7
455,Darren Waller,LV,TE,8,CLE,6,5,83.3,27,0,7,4.5,5.4,0,0,0,0,0,0,2.7,2.7
455,Cameron Brate,TB,TE,16,DET,2,2,100,27,0,16,13.5,13.5,0,0,0,0,0,0,2.7,2.7
455,Gerald Everett,LAR,TE,11,TB,5,4,80,27,0,18,5.4,6.8,0,0,0,0,0,0,2.7,2.7
455,Kyle Rudolph,MIN,TE,4,HOU,2,2,100,27,0,19,13.5,13.5,0,0,0,0,0,0,2.7,2.7
455,Mark Andrews,BAL,TE,17,CIN,7,4,57.1,27,0,9,3.9,6.8,0,0,0,0,0,0,2.7,2.7
455,Gerald Everett,LAR,TE,10,SEA,3,2,66.7,27,0,16,9,13.5,0,0,0,0,0,0,2.7,2.7
462,Dawson Knox,BUF,TE,1,NYJ,3,2,66.7,26,0,15,8.7,13,0,0,0,0,0,0,2.6,2.6
462,Dan Arnold,ARI,TE,2,WAS,4,2,50,26,0,20,6.5,13,0,0,0,0,0,0,2.6,2.6
462,Logan Thomas,WAS,TE,2,ARI,9,4,44.4,26,0,10,2.9,6.5,0,0,0,0,0,0,2.6,2.6
462,Will Dissly,SEA,TE,9,BUF,1,1,100,26,0,26,26,26,0,0,0,0,0,0,2.6,2.6
462,Darren Fells,HOU,TE,9,JAX,2,2,100,26,0,19,13,13,0,0,0,0,0,0,2.6,2.6
462,David Njoku,CLE,TE,16,NYJ,4,4,100,26,0,11,6.5,6.5,0,0,0,0,0,0,2.6,2.6
462,James O'Shaughnessy,JAX,TE,4,CIN,2,1,50,26,0,26,13,26,0,0,0,0,0,0,2.6,2.6
462,Adam Shaheen,MIA,TE,14,KC,3,2,66.7,26,0,16,8.7,13,0,0,0,0,0,0,2.6,2.6
470,Ryan Izzo,NE,TE,1,MIA,2,1,50,25,0,25,12.5,25,0,0,0,0,0,0,2.5,2.5
470,Robert Tonyan,GB,TE,6,TB,4,3,75,25,0,11,6.2,8.3,0,0,0,0,0,0,2.5,2.5
470,Nick Vannett,DEN,TE,7,KC,3,2,66.7,25,0,19,8.3,12.5,0,0,0,0,0,0,2.5,2.5
470,Austin Hooper,CLE,TE,3,WAS,4,3,75,25,0,10,6.2,8.3,0,0,0,0,0,0,2.5,2.5
470,Jimmy Graham,CHI,TE,15,MIN,3,2,66.7,25,0,16,8.3,12.5,0,0,0,0,0,0,2.5,2.5
470,Rob Gronkowski,TB,TE,11,LAR,6,2,33.3,25,0,16,4.2,12.5,0,0,0,0,0,0,2.5,2.5
470,T.J. Hockenson,DET,TE,17,MIN,3,3,100,25,0,15,8.3,8.3,0,0,0,0,0,0,2.5,2.5
470,Gerald Everett,LAR,TE,17,ARI,7,2,28.6,25,0,13,3.6,12.5,0,0,0,0,0,0,2.5,2.5
478,Ryan Izzo,NE,TE,8,BUF,3,2,66.7,24,0,15,8,12,0,0,0,0,0,0,2.4,2.4
478,Darrell Daniels,ARI,TE,3,DET,2,2,100,24,0,15,12,12,0,0,0,0,0,0,2.4,2.4
478,Austin Hooper,CLE,TE,13,TEN,2,2,100,24,0,16,12,12,0,0,0,0,0,0,2.4,2.4
478,Dalton Schultz,DAL,TE,12,WAS,5,5,100,24,0,7,4.8,4.8,0,0,0,0,0,0,2.4,2.4
478,Nick Vannett,DEN,TE,11,MIA,2,2,100,24,0,15,12,12,0,0,0,0,0,0,2.4,2.4
478,Blake Bell,DAL,TE,4,CLE,2,2,100,24,0,12,12,12,0,0,0,0,0,0,2.4,2.4
478,Cethan Carter,CIN,TE,4,JAX,1,1,100,24,0,24,24,24,0,0,0,0,0,0,2.4,2.4
478,Tommy Stevens,CAR,TE,17,NO,0,0,0,0,0,0,0,0,4,24,6,0,0,0,2.4,2.4
478,Trey Burton,IND,TE,10,TEN,3,3,100,24,0,14,8,8,0,0,0,0,0,0,2.4,2.4
478,Chris Herndon,NYJ,TE,5,ARI,3,2,66.7,24,0,15,8,12,0,0,0,0,0,0,2.4,2.4
488,Hunter Henry,LAC,TE,7,JAX,7,3,42.9,23,0,11,3.3,7.7,0,0,0,0,0,0,2.3,2.3
488,Jesse James,DET,TE,8,IND,1,1,100,23,0,23,23,23,0,0,0,0,0,0,2.3,2.3
488,Jordan Reed,SF,TE,3,NYG,6,2,33.3,23,0,12,3.8,11.5,0,0,0,0,0,0,2.3,2.3
488,Mo Alie-Cox,IND,TE,13,HOU,5,3,60,23,0,17,4.6,7.7,0,0,0,0,0,0,2.3,2.3
