PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
Patrick Taylor,GB,RB,3,NO,0,0,0,6.21,26.24,0.16,1.12,8.58,0.06,0,0,0,3,6,0,3,23,0,4.8,5.92,5.36,2.9,5.9,4.4,0,0,0,-3.21,-20.24,-0.16,1.88,14.42,-0.06,-1.9,-0.02,-0.96
Ty Chandler,MIN,RB,3,LAC,0,0,0,5.39,23.59,0.16,0.83,5.72,0.06,0,0,0,3,27,0,1,4,0,4.25,5.08,4.66,3.1,4.1,3.6,0,0,0,-2.39,3.41,-0.16,0.17,-1.72,-0.06,-1.15,-0.98,-1.06
Isaiah Spiller,LAC,RB,3,MIN,0,0,0,5.11,21.16,0.11,0.99,7.27,0.07,0,0,0,2,7,0,0,0,0,3.92,4.91,4.42,0.7,0.7,0.7,0,0,0,-3.11,-14.16,-0.11,-0.99,-7.27,-0.07,-3.22,-4.21,-3.72
Tank Bigsby,JAC,RB,3,HOU,0,0,0,4.02,18.62,0.14,1.02,7.26,0.05,0,0,0,2,10,0,0,0,0,3.73,4.75,4.24,1,1,1,0,0,0,-2.02,-8.62,-0.14,-1.02,-7.26,-0.05,-2.73,-3.75,-3.24
Emanuel Wilson,GB,RB,3,NO,0,0,0,3.53,14.97,0.09,1.23,9.46,0.07,0,0,0,2,6,0,1,6,0,3.4,4.63,4.01,1.2,2.2,1.7,0,0,0,-1.53,-8.97,-0.09,-0.23,-3.46,-0.07,-2.2,-2.43,-2.31
Latavius Murray,BUF,RB,3,WSH,0,0,0,3.26,13.98,0.1,0.52,3.33,0.02,0,0,0,5,15,0,1,6,0,2.45,2.97,2.71,2.1,3.1,2.6,0,0,0,1.74,1.02,-0.1,0.48,2.67,-0.02,-0.35,0.13,-0.11
Kenyan Drake,BAL,RB,3,IND,0,0,0,2.53,10.94,0.1,0.44,2.8,0.02,0,0,0,1,0,0,2,31,0,2.09,2.53,2.31,3.1,5.1,4.1,0,0,0,-1.53,-10.94,-0.1,1.56,28.2,-0.02,1.01,2.57,1.79
Damien Harris,BUF,RB,3,WSH,0,0,0,2.72,12.24,0.08,0.38,2.56,0.02,0,0,0,5,15,0,0,0,0,2.08,2.46,2.27,1.5,1.5,1.5,0,0,0,2.28,2.76,-0.08,-0.38,-2.56,-0.02,-0.58,-0.96,-0.77
Trey Sermon,IND,RB,3,BAL,0,0,0,2.84,11.83,0.06,0.21,1.64,0.01,0,0,0,5,17,0,1,4,0,1.77,1.98,1.88,2.1,3.1,2.6,0,0,0,2.16,5.17,-0.06,0.79,2.36,-0.01,0.33,1.12,0.73
Melvin Gordon,BAL,RB,3,IND,0,0,0,1.9,7.76,0.07,0.33,2.2,0.02,0,0,0,10,32,0,2,23,0,1.54,1.87,1.7,5.5,7.5,6.5,0,0,0,8.1,24.24,-0.07,1.67,20.8,-0.02,3.96,5.63,4.8
