Rank,Name,Team,Position,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
442,Miles Sanders,PHI,RB,12,SEA,10.2,44.8,4.5,0.2,4.14,2.9,28.9,0.1,0.1,0.1,9.0,8.97
209,Miles Sanders,PHI,RB,12,SEA,14.9,68.9,4.6,0.4,4.29,3.0,25.2,0.1,0.1,0.1,12.2,12.21
307,Miles Sanders,PHI,RB,12,NYG,12.9,63.2,4.8,0.4,3.2,2.3,17.8,0.1,0.1,0.1,10.9,10.9
273,Miles Sanders,PHI,RB,12,GB,15.4,76.3,5.1,0.5,1.9,1.1,7.0,0.0,0.1,0.1,11.1,11.13
230,Miles Sanders,PHI,RB,13,MIA,13.3,60.0,4.6,0.4,4.14,2.9,30.8,0.1,0.1,0.1,11.9,11.88
232,Miles Sanders,PHI,RB,13,GB,14.1,70.4,5.0,0.4,3.71,2.6,21.1,0.1,0.2,0.2,11.8,11.75
352,Miles Sanders,PHI,RB,13,NYJ,12.0,59.7,5.0,0.4,2.9,2.1,14.8,0.1,0.1,0.1,10.2,10.25
346,Miles Sanders,PHI,RB,13,TEN,15.1,66.6,4.5,0.5,2.5,1.6,9.3,0.0,0.1,0.1,10.4,10.39
179,Miles Sanders,PHI,RB,14,NYG,14.9,64.8,4.3,0.4,4.43,3.1,28.9,0.2,0.1,0.1,12.8,12.77
378,Miles Sanders,PHI,RB,14,NO,13.0,56.3,4.3,0.3,3.14,2.2,19.3,0.1,0.1,0.1,9.8,9.76
249,Miles Sanders,PHI,RB,14,NYG,14.7,71.9,4.8,0.5,2.3,1.5,8.6,0.1,0.1,0.1,11.4,11.45
294,Miles Sanders,PHI,RB,15,WAS,13.9,57.7,4.1,0.3,4.14,2.9,30.1,0.1,0.1,0.1,11.0,10.98
237,Miles Sanders,PHI,RB,15,ARI,14.3,66.5,4.7,0.4,3.71,2.6,22.3,0.1,0.1,0.1,11.7,11.68
360,Miles Sanders,PHI,RB,15,WAS,12.4,58.1,4.8,0.4,2.8,2.1,15.2,0.1,0.1,0.1,10.1,10.13
144,Miles Sanders,PHI,RB,15,CHI,15.5,80.5,5.0,0.6,2.4,1.6,9.2,0.1,0.1,0.1,13.0,12.97
163,Miles Sanders,PHI,RB,16,DAL,15.0,65.2,4.3,0.4,4.86,3.4,31.3,0.2,0.1,0.1,13.0,13.05
190,Miles Sanders,PHI,RB,16,DAL,14.8,70.3,4.7,0.5,3.43,2.4,21.3,0.1,0.1,0.1,12.6,12.56
252,Miles Sanders,PHI,RB,16,NYG,13.9,67.7,4.9,0.5,3.2,2.2,14.9,0.1,0.1,0.1,11.7,11.66
276,Miles Sanders,PHI,RB,16,DAL,15.0,74.4,4.9,0.5,2.5,1.6,8.3,0.0,0.1,0.1,11.1,11.07
167,Miles Sanders,PHI,RB,17,NYG,13.6,59.9,4.3,0.4,5.29,3.7,36.2,0.2,0.1,0.1,13.0,13.01
196,Miles Sanders,PHI,RB,17,NO,16.5,80.6,5.1,0.6,2.3,1.4,6.7,0.0,0.1,0.1,12.1,12.13
211,Miles Sanders,PHI,RB,18,NYG,15.6,77.6,4.9,0.6,2.1,1.3,7.1,0.0,0.1,0.1,11.9,11.87
618,Montee Ball,DEN,RB,1,BAL,10.0,45.0,4.5,0.0,2.0,2.0,11.0,0.0,0.0,0.0,5.6,5.6
126,Montee Ball,DEN,RB,1,IND,17.0,71.0,4.2,1.0,4.0,3.0,25.0,0.0,0.0,0.0,15.6,15.6
1920,Montee Ball,DEN,RB,1,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,Montee Ball,DEN,RB,2,NYG,19.0,68.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.8
116,Montee Ball,DEN,RB,2,KC,19.0,80.0,4.2,1.0,4.0,3.0,19.0,0.0,0.0,0.0,15.9,15.9
252,Montee Ball,DEN,RB,3,LV,17.0,59.0,3.5,0.0,3.0,3.0,40.0,0.0,0.0,0.0,9.9,9.9
367,Montee Ball,DEN,RB,3,SEA,18.0,65.0,3.6,0.0,4.0,3.0,20.0,0.0,0.0,0.0,8.5,8.5
325,Montee Ball,DEN,RB,4,PHI,21.0,72.0,3.4,0.0,1.0,1.0,19.0,0.0,0.0,0.0,9.1,9.1
715,Montee Ball,DEN,RB,5,DAL,11.0,39.0,3.5,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.7,4.7
241,Montee Ball,DEN,RB,5,ARI,16.0,55.0,3.4,1.0,3.0,2.0,11.0,0.0,0.0,0.0,12.6,12.6
593,Montee Ball,DEN,RB,6,JAX,14.0,49.0,3.5,0.0,1.0,1.0,10.0,0.0,0.0,0.0,5.9,5.9
1087,Montee Ball,DEN,RB,7,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montee Ball,DEN,RB,7,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Montee Ball,DEN,RB,8,WAS,19.0,66.0,3.5,0.0,1.0,1.0,15.0,0.0,0.0,0.0,8.1,8.1
777,Montee Ball,DEN,RB,10,LAC,10.0,41.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,4.1
968,Montee Ball,DEN,RB,11,KC,7.0,24.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4
527,Montee Ball,DEN,RB,11,LAR,10.0,46.0,4.6,0.0,3.0,2.0,18.0,0.0,0.0,0.0,6.4,6.4
998,Montee Ball,DEN,RB,12,NE,5.0,18.0,3.6,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0
821,Montee Ball,DEN,RB,13,KC,8.0,30.0,3.8,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.7,3.7
575,Montee Ball,DEN,RB,14,TEN,10.0,53.0,5.3,0.0,2.0,2.0,8.0,0.0,0.0,0.0,6.1,6.1
554,Montee Ball,DEN,RB,15,LAC,10.0,55.0,5.5,0.0,2.0,2.0,9.0,0.0,0.0,0.0,6.4,6.4
554,Montee Ball,DEN,RB,16,HOU,8.0,47.0,5.9,0.0,3.0,3.0,17.0,0.0,0.0,0.0,6.4,6.4
451,Montee Ball,DEN,RB,17,LV,9.0,59.0,6.6,0.0,3.0,3.0,18.0,0.0,0.0,0.0,7.7,7.7
1601,Montee Ball,DEN,RB,17,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,CHI,FB,1,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,CHI,FB,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,CHI,FB,3,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,DET,FB,4,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,DET,FB,5,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,Montell Owens,DET,FB,10,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,DET,FB,10,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,Montell Owens,DET,FB,11,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Montell Owens,DET,FB,11,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,1,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,Myles Gaskin,MIA,RB,1,NE,2.16,10.4,5.0,0.0,0.97,0.7,5.4,0.0,0.0,0.0,1.6,1.58
387,Myles Gaskin,MIA,RB,1,NE,12.3,52.9,4.4,0.3,3.8,3.0,23.1,0.1,0.1,0.1,9.8,9.8
1209,Myles Gaskin,MIA,RB,1,NE,2.3,9.7,5.0,0.1,1.0,0.6,3.5,0.0,0.0,0.0,1.9,1.92
654,Myles Gaskin,MIA,RB,2,BUF,6.5,25.4,4.2,0.2,3.33,2.4,18.1,0.1,0.1,0.1,6.0,5.95
311,Myles Gaskin,MIA,RB,2,BUF,12.2,53.5,4.5,0.4,4.0,3.4,27.3,0.1,0.1,0.1,10.9,10.88
2057,Myles Gaskin,MIA,RB,2,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,3,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,Myles Gaskin,MIA,RB,3,JAX,8.5,35.8,4.5,0.2,4.86,3.5,25.5,0.1,0.1,0.1,7.7,7.73
372,Myles Gaskin,MIA,RB,3,LV,11.0,48.9,4.5,0.3,4.3,3.5,28.7,0.1,0.1,0.1,10.0,9.96
2057,Myles Gaskin,MIA,RB,3,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,4,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,Myles Gaskin,MIA,RB,4,SEA,12.1,45.3,3.8,0.2,5.97,4.3,30.9,0.1,0.1,0.1,9.2,9.22
415,Myles Gaskin,MIA,RB,4,IND,11.3,47.7,4.4,0.3,4.5,3.4,24.6,0.1,0.1,0.1,9.4,9.43
448,Myles Gaskin,MIA,RB,5,SF,11.7,44.1,3.7,0.2,5.56,4.0,25.9,0.1,0.1,0.1,8.6,8.6
656,Myles Gaskin,MIA,RB,5,TB,8.0,28.8,3.6,0.2,3.5,2.5,17.0,0.1,0.1,0.1,6.2,6.18
1553,Myles Gaskin,MIA,RB,5,NYJ,1.6,5.2,2.5,0.0,0.6,0.4,2.8,0.0,0.0,0.0,0.8,0.8
288,Myles Gaskin,MIA,RB,6,NYJ,14.1,52.2,3.7,0.4,5.83,4.2,28.3,0.1,0.1,0.1,10.8,10.85
405,Myles Gaskin,MIA,RB,6,JAX,9.6,40.7,4.1,0.3,4.5,3.7,26.8,0.2,0.1,0.1,9.6,9.55
2057,Myles Gaskin,MIA,RB,6,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,7,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,Myles Gaskin,MIA,RB,7,ATL,7.3,29.8,4.3,0.2,4.0,3.2,20.7,0.2,0.1,0.1,7.2,7.25
2057,Myles Gaskin,MIA,RB,7,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,8,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Myles Gaskin,MIA,RB,8,LAR,14.5,56.9,4.1,0.3,5.42,3.9,26.6,0.1,0.1,0.1,10.6,10.55
482,Myles Gaskin,MIA,RB,8,BUF,10.5,41.2,4.1,0.2,5.0,3.5,22.6,0.2,0.1,0.1,8.6,8.58
2057,Myles Gaskin,MIA,RB,8,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,Myles Gaskin,MIA,RB,9,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Myles Gaskin,MIA,RB,9,HOU,11.3,50.1,4.5,0.4,3.9,3.3,20.5,0.2,0.1,0.1,10.5,10.46
2057,Myles Gaskin,MIA,RB,9,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
919,Myles Gaskin,MIA,RB,10,IND,5.0,17.9,3.6,0.1,1.66,1.2,8.8,0.0,0.0,0.0,3.3,3.27
384,Myles Gaskin,MIA,RB,10,BAL,12.2,47.4,3.9,0.3,4.7,3.6,22.7,0.2,0.1,0.1,9.8,9.81
1207,Myles Gaskin,MIA,RB,11,BUF,2.5,9.7,5.0,0.0,1.52,1.1,7.1,0.0,0.1,0.1,1.5,1.48
2011,Myles Gaskin,MIA,RB,11,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,Myles Gaskin,MIA,RB,11,NYJ,13.1,50.9,3.9,0.3,4.1,3.3,21.8,0.2,0.1,0.1,10.1,10.07
1258,Myles Gaskin,MIA,RB,12,CLE,1.9,7.1,3.5,0.0,1.25,0.9,6.0,0.0,0.0,0.0,1.3,1.31
1445,Myles Gaskin,MIA,RB,12,NYJ,0.0,7.4,0.0,0.0,0.41,0.3,2.0,0.0,0.0,0.0,0.9,0.94
388,Myles Gaskin,MIA,RB,12,CAR,14.0,51.8,3.7,0.3,4.2,3.1,18.0,0.2,0.1,0.1,9.8,9.78
1038,Myles Gaskin,MIA,RB,12,HOU,3.5,15.5,4.0,0.1,1.1,0.8,5.1,0.0,0.0,0.0,2.7,2.66
981,Myles Gaskin,MIA,RB,13,PHI,4.2,14.6,3.8,0.1,1.66,1.2,8.0,0.0,0.0,0.0,2.9,2.86
244,Myles Gaskin,MIA,RB,13,CIN,15.7,61.8,3.9,0.4,5.14,3.7,26.1,0.1,0.1,0.1,11.6,11.59
225,Myles Gaskin,MIA,RB,13,NYG,15.2,61.4,4.1,0.5,4.1,3.1,18.4,0.2,0.1,0.1,12.0,11.98
924,Myles Gaskin,MIA,RB,14,NYJ,4.8,17.1,3.4,0.1,1.8,1.3,9.3,0.0,0.0,0.0,3.2,3.24
941,Myles Gaskin,MIA,RB,15,NYG,4.4,16.5,4.0,0.1,1.52,1.1,8.6,0.0,0.0,0.0,3.1,3.11
305,Myles Gaskin,MIA,RB,15,NYJ,13.9,54.9,3.9,0.4,4.1,3.2,20.2,0.2,0.1,0.1,10.9,10.91
1330,Myles Gaskin,MIA,RB,15,BUF,2.2,10.5,5.0,0.0,1.3,0.8,4.5,0.0,0.0,0.0,1.5,1.5
630,Myles Gaskin,MIA,RB,16,CIN,8.9,33.5,3.8,0.2,2.5,1.8,13.5,0.1,0.1,0.1,6.3,6.3
369,Myles Gaskin,MIA,RB,16,LV,11.8,51.3,4.2,0.3,4.3,3.1,25.3,0.1,0.1,0.1,9.9,9.86
663,Myles Gaskin,MIA,RB,16,NO,8.5,30.8,3.9,0.2,3.3,2.2,14.1,0.1,0.1,0.1,6.1,6.09
888,Myles Gaskin,MIA,RB,17,NE,4.3,14.0,3.5,0.1,2.08,1.5,11.5,0.1,0.1,0.1,3.6,3.55
186,Myles Gaskin,MIA,RB,17,BUF,15.3,62.4,4.1,0.4,4.86,3.5,29.8,0.2,0.1,0.1,12.6,12.62
834,Myles Gaskin,MIA,RB,17,TEN,4.9,18.9,3.8,0.1,3.2,2.2,13.6,0.1,0.0,0.0,4.4,4.45
805,Myles Gaskin,MIA,RB,18,NE,6.4,24.8,4.2,0.1,2.9,1.9,12.3,0.1,0.1,0.1,4.7,4.71
219,Najee Harris,PIT,RB,1,BUF,15.7,65.4,4.1,0.5,4.3,3.1,22.9,0.1,0.2,0.2,12.0,12.03
176,Najee Harris,PIT,RB,1,CIN,17.2,68.1,4.0,0.5,5.2,3.9,23.4,0.1,0.1,0.1,12.6,12.55
155,Najee Harris,PIT,RB,2,LV,17.9,69.0,3.8,0.6,4.5,2.9,21.2,0.1,0.1,0.1,13.0,13.02
258,Najee Harris,PIT,RB,2,NE,16.2,63.8,4.0,0.4,4.7,3.7,21.8,0.1,0.1,0.1,11.4,11.36
167,Najee Harris,PIT,RB,3,CIN,16.6,63.9,3.8,0.5,4.7,3.3,24.5,0.2,0.1,0.1,12.8,12.84
337,Najee Harris,PIT,RB,3,CLE,15.9,61.3,3.8,0.3,4.5,3.7,21.1,0.1,0.1,0.1,10.4,10.44
172,Najee Harris,PIT,RB,4,GB,15.3,59.2,3.9,0.4,6.1,4.6,34.0,0.2,0.1,0.1,12.7,12.72
182,Najee Harris,PIT,RB,4,NYJ,16.2,62.4,3.9,0.5,4.2,3.4,21.2,0.2,0.1,0.1,12.4,12.36
232,Najee Harris,PIT,RB,5,DEN,15.5,56.6,3.6,0.5,6.0,4.5,28.8,0.1,0.1,0.1,11.9,11.94
350,Najee Harris,PIT,RB,5,BUF,15.6,58.3,3.6,0.4,4.0,3.0,17.2,0.1,0.1,0.1,10.4,10.35
73,Najee Harris,PIT,RB,6,SEA,17.2,70.3,4.1,0.6,5.7,4.3,30.0,0.2,0.1,0.1,14.6,14.63
384,Najee Harris,PIT,RB,6,TB,14.7,55.2,3.7,0.4,3.6,2.8,15.3,0.1,0.1,0.1,9.8,9.85
409,Najee Harris,PIT,RB,7,MIA,14.8,54.3,3.6,0.4,3.6,2.5,14.1,0.1,0.1,0.1,9.6,9.64
108,Najee Harris,PIT,RB,8,CLE,18.2,68.3,3.8,0.5,5.7,4.4,29.6,0.2,0.1,0.1,13.8,13.79
444,Najee Harris,PIT,RB,8,PHI,14.8,56.2,3.7,0.3,3.7,2.6,14.2,0.1,0.1,0.1,9.2,9.24
47,Najee Harris,PIT,RB,9,CHI,19.3,77.9,4.1,0.6,5.5,4.1,28.9,0.2,0.1,0.1,15.3,15.28
27,Najee Harris,PIT,RB,10,DET,20.3,83.6,4.2,0.7,5.6,4.4,32.7,0.2,0.1,0.1,16.8,16.83
499,Najee Harris,PIT,RB,10,NO,12.7,48.7,3.8,0.3,3.6,2.8,16.2,0.1,0.1,0.1,8.7,8.69
35,Najee Harris,PIT,RB,11,LAC,21.3,87.0,4.1,0.6,4.9,3.8,26.6,0.2,0.1,0.1,16.0,15.96
483,Najee Harris,PIT,RB,11,CIN,13.1,52.6,4.1,0.3,3.3,2.3,14.0,0.1,0.1,0.1,8.9,8.86
102,Najee Harris,PIT,RB,12,CIN,18.9,70.0,3.7,0.6,5.3,4.2,28.8,0.1,0.1,0.1,13.9,13.88
283,Najee Harris,PIT,RB,12,IND,17.7,65.2,3.6,0.4,4.1,2.9,16.8,0.1,0.1,0.1,11.0,11.0
188,Najee Harris,PIT,RB,13,BAL,18.1,67.7,3.8,0.5,4.9,3.8,25.2,0.1,0.2,0.2,12.5,12.49
384,Najee Harris,PIT,RB,13,ATL,14.0,55.6,4.0,0.4,3.6,2.6,14.9,0.1,0.1,0.1,9.8,9.85
99,Najee Harris,PIT,RB,14,MIN,19.1,74.4,3.9,0.6,4.9,3.8,25.4,0.1,0.1,0.1,14.0,13.98
390,Najee Harris,PIT,RB,14,BAL,15.3,56.7,3.8,0.4,3.3,2.2,13.3,0.1,0.1,0.1,9.8,9.8
67,Najee Harris,PIT,RB,15,TEN,19.2,75.8,4.0,0.6,4.9,3.9,25.8,0.2,0.1,0.1,14.8,14.76
366,Najee Harris,PIT,RB,15,CAR,15.3,60.6,4.1,0.4,3.2,2.2,12.5,0.1,0.1,0.1,10.1,10.11
138,Najee Harris,PIT,RB,16,KC,17.8,68.5,3.8,0.5,5.2,3.9,24.6,0.2,0.1,0.1,13.3,13.31
314,Najee Harris,PIT,RB,16,LV,16.1,62.2,3.9,0.5,2.8,1.9,10.9,0.1,0.1,0.1,10.7,10.71
166,Najee Harris,PIT,RB,17,CLE,19.1,72.1,3.8,0.5,5.0,3.7,22.5,0.1,0.1,0.1,12.9,12.86
399,Najee Harris,PIT,RB,17,BAL,15.9,57.2,3.6,0.4,3.5,2.4,11.9,0.1,0.1,0.1,9.7,9.71
151,Najee Harris,PIT,RB,18,BAL,19.5,73.5,3.7,0.5,5.3,3.8,23.6,0.1,0.1,0.1,13.1,13.11
216,Najee Harris,PIT,RB,18,CLE,16.5,71.1,4.4,0.5,3.3,2.4,12.8,0.1,0.1,0.1,11.8,11.79
2091,Nate McCrary,DEN,RB,1,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nate McCrary,DEN,RB,2,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nate McCrary,BAL,RB,3,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nate McCrary,BAL,RB,5,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nate McCrary,BAL,RB,6,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Nate McCrary,CAR,RB,9,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1292,Nate McCrary,BAL,RB,13,PIT,1.58,7.6,4.0,0.1,0.3,0.2,1.3,0.0,0.0,0.0,1.5,1.49
1313,Nate McCrary,BAL,RB,14,CLE,1.3,5.8,6.0,0.1,0.3,0.1,2.1,0.0,0.0,0.0,1.4,1.39
1966,Nathan Cottrell,JAX,RB,1,IND,0.1,0.3,0.0,0.0,0.13,0.1,0.1,0.0,0.0,0.0,0.0,0.04
2091,Nathan Cottrell,JAX,RB,1,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nathan Cottrell,JAX,RB,2,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nathan Cottrell,JAX,RB,3,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nathan Cottrell,JAX,RB,4,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nathan Cottrell,JAX,RB,5,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nathan Cottrell,JAX,RB,5,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nathan Cottrell,JAX,RB,6,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,Nathan Cottrell,JAX,RB,7,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nathan Cottrell,JAX,RB,8,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nathan Cottrell,JAX,RB,9,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,Nathan Cottrell,JAX,RB,11,PIT,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
1724,Nathan Cottrell,JAX,RB,12,CLE,0.0,2.0,0.0,0.0,0.13,0.1,1.5,0.0,0.0,0.0,0.4,0.35
1878,Nathan Cottrell,JAX,RB,13,MIN,0.0,0.7,0.0,0.0,0.13,0.1,0.9,0.0,0.0,0.0,0.2,0.16
1782,Nathan Cottrell,JAX,RB,14,TEN,0.0,1.3,0.0,0.0,0.13,0.1,1.5,0.0,0.0,0.0,0.3,0.28
1900,Nathan Cottrell,JAX,RB,15,BAL,0.0,0.7,0.0,0.0,0.13,0.1,0.7,0.0,0.0,0.0,0.1,0.14
1361,Nathan Cottrell,JAX,RB,15,HOU,0.77,3.1,3.0,0.1,0.2,0.0,2.8,0.0,0.0,0.0,1.2,1.19
1651,Nathan Cottrell,JAX,RB,16,CHI,0.8,3.1,3.0,0.0,0.27,0.2,1.5,0.0,0.0,0.0,0.5,0.46
1710,Nathan Cottrell,JAX,RB,16,NYJ,0.8,3.7,4.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.4,0.42
1782,Nathan Cottrell,JAX,RB,17,IND,0.1,1.5,0.0,0.0,0.27,0.2,1.3,0.0,0.0,0.0,0.3,0.28
1257,Nathan Cottrell,JAX,RB,17,NE,2.6,8.5,2.7,0.1,0.6,0.4,2.5,0.0,0.0,0.0,1.7,1.7
1772,Nathan Cottrell,JAX,RB,18,IND,0.7,2.5,2.0,0.0,0.5,0.1,1.1,0.0,0.0,0.0,0.4,0.36
1520,Nick Bawden,DET,FB,1,ARI,0.6,2.5,2.0,0.0,0.71,0.5,3.4,0.0,0.0,0.0,0.6,0.59
2011,Nick Bawden,DET,FB,1,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nick Bawden,DET,FB,2,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Nick Bawden,DET,FB,2,LAC,0.3,1.1,0.0,0.0,0.56,0.4,3.3,0.0,0.0,0.0,0.4,0.44
2011,Nick Bawden,DET,FB,2,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Nick Bawden,NYJ,FB,2,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nick Bawden,DET,FB,3,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1754,Nick Bawden,DET,FB,3,PHI,0.3,1.3,0.0,0.0,0.28,0.2,1.8,0.0,0.0,0.0,0.3,0.31
2091,Nick Bawden,NYJ,FB,3,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Nick Bawden,NYJ,FB,3,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nick Bawden,DET,FB,4,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,Nick Bawden,DET,FB,4,KC,0.4,1.7,0.0,0.0,0.56,0.4,2.9,0.0,0.0,0.0,0.5,0.46
2011,Nick Bawden,DET,FB,4,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2091,Nick Bawden,NYJ,FB,5,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Nick Bawden,NYJ,FB,5,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,Nick Bawden,DET,FB,6,GB,0.4,1.5,0.0,0.0,0.56,0.4,2.5,0.0,0.0,0.0,0.4,0.4
2057,Nick Bawden,NYJ,FB,6,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nick Bawden,DET,FB,7,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,Nick Bawden,DET,FB,7,MIN,0.4,1.4,0.0,0.0,0.56,0.4,2.6,0.0,0.0,0.0,0.4,0.4
2011,Nick Bawden,DET,FB,7,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,Nick Bawden,NYJ,FB,7,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nick Bawden,DET,FB,8,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
