PlayerName,Team,Position,Week,Opponent,ProjPassYd,ProjPassTD,ProjPassINT,ProjRushAtt,ProjRushYd,ProjRushTD,ProjRecCount,ProjRecYd,ProjRecTD,ActualPassYd,ActualPassTD,ActualPassINT,ActualRushAtt,ActualRushYd,ActualRushTD,ActualRecCount,ActualRecYd,ActualRecTD,FanProjStd,FanProjPPR1,FanProjPPRHalf,FanActualStd,FanActualPPR1,FanActualPPRHalf,DiffPassYds,DiffPassTD,DiffPassINT,DiffRushAtt,DiffRushYd,DiffRushTD,DiffRecCount,DiffRecYd,DiffRecTD,DiffStandard,DiffPPR1,DiffPPRHalf
DeAndre Hopkins,TEN,WR,4,CIN,0,0,0,0,0,0,5.49,69.55,0.38,0,0,0,0,0,0,4,63,0,9.24,14.73,11.98,6.3,10.3,8.3,0,0,0,0,0,0,-1.49,-6.55,-0.38,-2.94,-4.43,-3.68
Jerry Jeudy,DEN,WR,4,CHI,0,0,0,0,0,0,4.41,66.51,0.42,0,0,0,0,0,0,3,52,0,9.17,13.58,11.38,5.2,8.2,6.7,0,0,0,0,0,0,-1.41,-14.51,-0.42,-3.97,-5.38,-4.68
Courtland Sutton,DEN,WR,4,CHI,0,0,0,0,0,0,4.75,64.29,0.45,0,0,0,0,0,0,3,27,1,9.13,13.88,11.5,8.7,11.7,10.2,0,0,0,0,0,0,-1.75,-37.29,0.55,-0.43,-2.18,-1.31
Tutu Atwell,LA,WR,4,IND,0,0,0,1.02,5.55,0.04,4.74,57.48,0.37,0,0,0,0,0,0,5,24,0,8.76,13.5,11.13,2.4,7.4,4.9,0,0,0,-1.02,-5.55,-0.04,0.26,-33.48,-0.37,-6.36,-6.1,-6.23
Amari Cooper,CLE,WR,4,BAL,0,0,0,0,0,0,5.33,67.92,0.32,0,0,0,0,0,0,1,16,0,8.71,14.04,11.38,1.6,2.6,2.1,0,0,0,0,0,0,-4.33,-51.92,-0.32,-7.11,-11.44,-9.28
Zay Flowers,BAL,WR,4,CLE,0,0,0,0.62,3.62,0.03,5.22,60.84,0.33,0,0,0,1,-6,0,3,56,0,8.61,13.83,11.22,5,8,6.5,0,0,0,0.38,-9.62,-0.03,-2.22,-4.84,-0.33,-3.61,-5.83,-4.72
Mike Evans,TB,WR,4,NO,0,0,0,0,0,0,4.52,63.41,0.37,0,0,0,0,0,0,3,40,0,8.56,13.08,10.82,4,7,5.5,0,0,0,0,0,0,-1.52,-23.41,-0.37,-4.56,-6.08,-5.32
Chris Olave,NO,WR,4,TB,0,0,0,0,0,0,4.83,65.52,0.23,0,0,0,0,0,0,1,4,0,7.93,12.76,10.34,0.4,1.4,0.9,0,0,0,0,0,0,-3.83,-61.52,-0.23,-7.53,-11.36,-9.44
George Pickens,PIT,WR,4,HOU,0,0,0,0,0,0,4.55,61.47,0.3,0,0,0,0,0,0,3,25,0,7.95,12.5,10.22,2.5,5.5,4,0,0,0,0,0,0,-1.55,-36.47,-0.3,-5.45,-7,-6.22
Christian Kirk,JAC,WR,4,ATL,0,0,0,0,0,0,4.55,56.72,0.34,0,0,0,0,0,0,8,84,0,7.71,12.26,9.98,8.4,16.4,12.4,0,0,0,0,0,0,3.45,27.28,-0.34,0.69,4.14,2.42
